"","perf_metric","perf_metric_diff","pvalue","names","method","perf_metric_name","seed"
"538",1,0,1,"V1482","glmnet","AUC",2019
"539",1,0,1,"V1483","glmnet","AUC",2019
"540",1,0,1,"V1484","glmnet","AUC",2019
"541",1,0,1,"V1485","glmnet","AUC",2019
"542",1,0,1,"V1486","glmnet","AUC",2019
"543",1,0,1,"V1487","glmnet","AUC",2019
"544",1,0,1,"V1488","glmnet","AUC",2019
"545",1,0,1,"V1489","glmnet","AUC",2019
"546",1,0,1,"V149","glmnet","AUC",2019
"547",1,0,1,"V1490","glmnet","AUC",2019
"548",1,0,1,"V1491","glmnet","AUC",2019
"549",1,0,1,"V1492","glmnet","AUC",2019
"550",1,0,1,"V1493","glmnet","AUC",2019
"551",1,0,1,"V1494","glmnet","AUC",2019
"552",1,0,1,"V1495","glmnet","AUC",2019
"553",1,0,1,"V1496","glmnet","AUC",2019
"554",1,0,1,"V1497","glmnet","AUC",2019
"555",1,0,1,"V1498","glmnet","AUC",2019
"556",1,0,1,"V1499","glmnet","AUC",2019
"557",1,0,1,"V15","glmnet","AUC",2019
"558",1,0,1,"V150","glmnet","AUC",2019
"559",1,0,1,"V1500","glmnet","AUC",2019
"560",1,0,1,"V1501","glmnet","AUC",2019
"561",1,0,1,"V1502","glmnet","AUC",2019
"562",1,0,1,"V1503","glmnet","AUC",2019
"563",1,0,1,"V1504","glmnet","AUC",2019
"564",1,0,1,"V1505","glmnet","AUC",2019
"565",1,0,1,"V1506","glmnet","AUC",2019
"566",1,0,1,"V1507","glmnet","AUC",2019
"567",1,0,1,"V1508","glmnet","AUC",2019
"568",1,0,1,"V1509","glmnet","AUC",2019
"569",1,0,1,"V151","glmnet","AUC",2019
"570",1,0,1,"V1510","glmnet","AUC",2019
"571",1,0,1,"V1511","glmnet","AUC",2019
"572",1,0,1,"V1512","glmnet","AUC",2019
"573",1,0,1,"V1513","glmnet","AUC",2019
"574",1,0,1,"V1514","glmnet","AUC",2019
"575",1,0,1,"V1515","glmnet","AUC",2019
"576",1,0,1,"V1516","glmnet","AUC",2019
"577",1,0,1,"V1517","glmnet","AUC",2019
"578",1,0,1,"V1518","glmnet","AUC",2019
"579",1,0,1,"V1519","glmnet","AUC",2019
"580",1,0,1,"V152","glmnet","AUC",2019
"581",1,0,1,"V1520","glmnet","AUC",2019
"582",1,0,1,"V1521","glmnet","AUC",2019
"583",1,0,1,"V1522","glmnet","AUC",2019
"584",1,0,1,"V1523","glmnet","AUC",2019
"585",1,0,1,"V1524","glmnet","AUC",2019
"586",1,0,1,"V1525","glmnet","AUC",2019
"587",1,0,1,"V1526","glmnet","AUC",2019
"588",1,0,1,"V1527","glmnet","AUC",2019
"589",1,0,1,"V1528","glmnet","AUC",2019
"590",1,0,1,"V1529","glmnet","AUC",2019
"591",1,0,1,"V153","glmnet","AUC",2019
"592",1,0,1,"V1530","glmnet","AUC",2019
"593",1,0,1,"V1531","glmnet","AUC",2019
"594",1,0,1,"V1532","glmnet","AUC",2019
"595",1,0,1,"V1533","glmnet","AUC",2019
"596",1,0,1,"V1534","glmnet","AUC",2019
"597",1,0,1,"V1535","glmnet","AUC",2019
"598",1,0,1,"V1536","glmnet","AUC",2019
"599",1,0,1,"V1537","glmnet","AUC",2019
"600",1,0,1,"V1538","glmnet","AUC",2019
"601",1,0,1,"V1539","glmnet","AUC",2019
"602",1,0,1,"V154","glmnet","AUC",2019
"603",1,0,1,"V1540","glmnet","AUC",2019
"604",1,0,1,"V1541","glmnet","AUC",2019
"605",1,0,1,"V1542","glmnet","AUC",2019
"606",1,0,1,"V1543","glmnet","AUC",2019
"607",1,0,1,"V1544","glmnet","AUC",2019
"608",1,0,1,"V1545","glmnet","AUC",2019
"609",1,0,1,"V1546","glmnet","AUC",2019
"610",1,0,1,"V1547","glmnet","AUC",2019
"611",1,0,1,"V1548","glmnet","AUC",2019
"612",1,0,1,"V1549","glmnet","AUC",2019
"613",1,0,1,"V155","glmnet","AUC",2019
"614",1,0,1,"V1550","glmnet","AUC",2019
"615",1,0,1,"V1551","glmnet","AUC",2019
"616",1,0,1,"V1552","glmnet","AUC",2019
"617",1,0,1,"V1553","glmnet","AUC",2019
"618",1,0,1,"V1554","glmnet","AUC",2019
"619",1,0,1,"V1555","glmnet","AUC",2019
"620",1,0,1,"V1556","glmnet","AUC",2019
"621",1,0,1,"V1557","glmnet","AUC",2019
"622",1,0,1,"V1558","glmnet","AUC",2019
"623",1,0,1,"V1559","glmnet","AUC",2019
"624",1,0,1,"V156","glmnet","AUC",2019
"625",1,0,1,"V1560","glmnet","AUC",2019
"626",1,0,1,"V1561","glmnet","AUC",2019
"627",1,0,1,"V1562","glmnet","AUC",2019
"628",1,0,1,"V1563","glmnet","AUC",2019
"629",1,0,1,"V1564","glmnet","AUC",2019
"630",1,0,1,"V1565","glmnet","AUC",2019
"631",1,0,1,"V1566","glmnet","AUC",2019
"632",1,0,1,"V1567","glmnet","AUC",2019
"633",1,0,1,"V1568","glmnet","AUC",2019
"634",1,0,1,"V1569","glmnet","AUC",2019
"635",1,0,1,"V157","glmnet","AUC",2019
"636",1,0,1,"V1570","glmnet","AUC",2019
"637",1,0,1,"V1571","glmnet","AUC",2019
"638",1,0,1,"V1572","glmnet","AUC",2019
"639",1,0,1,"V1573","glmnet","AUC",2019
"640",1,0,1,"V1574","glmnet","AUC",2019
"641",1,0,1,"V1575","glmnet","AUC",2019
"642",1,0,1,"V1576","glmnet","AUC",2019
"643",1,0,1,"V1577","glmnet","AUC",2019
"644",1,0,1,"V1578","glmnet","AUC",2019
"645",1,0,1,"V1579","glmnet","AUC",2019
"646",1,0,1,"V158","glmnet","AUC",2019
"647",1,0,1,"V1580","glmnet","AUC",2019
"648",1,0,1,"V1581","glmnet","AUC",2019
"649",1,0,1,"V1582","glmnet","AUC",2019
"650",1,0,1,"V1583","glmnet","AUC",2019
"651",1,0,1,"V1584","glmnet","AUC",2019
"652",1,0,1,"V1585","glmnet","AUC",2019
"653",1,0,1,"V1586","glmnet","AUC",2019
"654",1,0,1,"V1587","glmnet","AUC",2019
"655",1,0,1,"V1588","glmnet","AUC",2019
"656",1,0,1,"V1589","glmnet","AUC",2019
"657",1,0,1,"V159","glmnet","AUC",2019
"658",1,0,1,"V1590","glmnet","AUC",2019
"659",1,0,1,"V1591","glmnet","AUC",2019
"660",1,0,1,"V1592","glmnet","AUC",2019
"661",1,0,1,"V1593","glmnet","AUC",2019
"662",1,0,1,"V1594","glmnet","AUC",2019
"663",1,0,1,"V1595","glmnet","AUC",2019
"664",1,0,1,"V1596","glmnet","AUC",2019
"665",1,0,1,"V1597","glmnet","AUC",2019
"666",1,0,1,"V1598","glmnet","AUC",2019
"667",1,0,1,"V1599","glmnet","AUC",2019
"668",1,0,1,"V16","glmnet","AUC",2019
"669",1,0,1,"V160","glmnet","AUC",2019
"670",1,0,1,"V1600","glmnet","AUC",2019
"671",1,0,1,"V1601","glmnet","AUC",2019
"672",1,0,1,"V1602","glmnet","AUC",2019
"673",1,0,1,"V1603","glmnet","AUC",2019
"674",1,0,1,"V1604","glmnet","AUC",2019
"675",1,0,1,"V1605","glmnet","AUC",2019
"676",1,0,1,"V1606","glmnet","AUC",2019
"677",1,0,1,"V1607","glmnet","AUC",2019
"678",1,0,1,"V1608","glmnet","AUC",2019
"679",1,0,1,"V1609","glmnet","AUC",2019
"680",1,0,1,"V161","glmnet","AUC",2019
"681",1,0,1,"V1610","glmnet","AUC",2019
"682",1,0,1,"V1611","glmnet","AUC",2019
"683",1,0,1,"V1612","glmnet","AUC",2019
"684",1,0,1,"V1613","glmnet","AUC",2019
"685",1,0,1,"V1614","glmnet","AUC",2019
"686",1,0,1,"V1615","glmnet","AUC",2019
"687",1,0,1,"V1616","glmnet","AUC",2019
"688",1,0,1,"V1617","glmnet","AUC",2019
"689",1,0,1,"V1618","glmnet","AUC",2019
"690",1,0,1,"V1619","glmnet","AUC",2019
"691",1,0,1,"V162","glmnet","AUC",2019
"692",1,0,1,"V1620","glmnet","AUC",2019
"693",1,0,1,"V1621","glmnet","AUC",2019
"694",1,0,1,"V1622","glmnet","AUC",2019
"695",1,0,1,"V1623","glmnet","AUC",2019
"696",1,0,1,"V1624","glmnet","AUC",2019
"697",1,0,1,"V1625","glmnet","AUC",2019
"698",1,0,1,"V1626","glmnet","AUC",2019
"699",1,0,1,"V1627","glmnet","AUC",2019
"700",1,0,1,"V1628","glmnet","AUC",2019
"701",1,0,1,"V1629","glmnet","AUC",2019
"702",1,0,1,"V163","glmnet","AUC",2019
"703",1,0,1,"V1630","glmnet","AUC",2019
"704",1,0,1,"V1631","glmnet","AUC",2019
"705",1,0,1,"V1632","glmnet","AUC",2019
"706",1,0,1,"V1633","glmnet","AUC",2019
"707",1,0,1,"V1634","glmnet","AUC",2019
"708",1,0,1,"V1635","glmnet","AUC",2019
"709",1,0,1,"V1636","glmnet","AUC",2019
"710",1,0,1,"V1637","glmnet","AUC",2019
"711",1,0,1,"V1638","glmnet","AUC",2019
"712",1,0,1,"V1639","glmnet","AUC",2019
"713",1,0,1,"V164","glmnet","AUC",2019
"714",1,0,1,"V1640","glmnet","AUC",2019
"715",1,0,1,"V1641","glmnet","AUC",2019
"716",1,0,1,"V1642","glmnet","AUC",2019
"717",1,0,1,"V1643","glmnet","AUC",2019
"718",1,0,1,"V1644","glmnet","AUC",2019
"719",1,0,1,"V1645","glmnet","AUC",2019
"720",1,0,1,"V1646","glmnet","AUC",2019
"721",1,0,1,"V1647","glmnet","AUC",2019
"722",1,0,1,"V1648","glmnet","AUC",2019
"723",1,0,1,"V1649","glmnet","AUC",2019
"724",1,0,1,"V165","glmnet","AUC",2019
"725",1,0,1,"V1650","glmnet","AUC",2019
"726",1,0,1,"V1651","glmnet","AUC",2019
"727",1,0,1,"V1652","glmnet","AUC",2019
"728",1,0,1,"V1653","glmnet","AUC",2019
"729",1,0,1,"V1654","glmnet","AUC",2019
"730",1,0,1,"V1655","glmnet","AUC",2019
"731",1,0,1,"V1656","glmnet","AUC",2019
"732",1,0,1,"V1657","glmnet","AUC",2019
"733",1,0,1,"V1658","glmnet","AUC",2019
"734",1,0,1,"V1659","glmnet","AUC",2019
"735",1,0,1,"V166","glmnet","AUC",2019
"736",1,0,1,"V1660","glmnet","AUC",2019
"737",1,0,1,"V1661","glmnet","AUC",2019
"738",1,0,1,"V1662","glmnet","AUC",2019
"739",1,0,1,"V1663","glmnet","AUC",2019
"740",1,0,1,"V1664","glmnet","AUC",2019
"741",1,0,1,"V1665","glmnet","AUC",2019
"742",1,0,1,"V1666","glmnet","AUC",2019
"743",1,0,1,"V1667","glmnet","AUC",2019
"744",1,0,1,"V1668","glmnet","AUC",2019
"745",1,0,1,"V1669","glmnet","AUC",2019
"746",1,0,1,"V167","glmnet","AUC",2019
"747",1,0,1,"V1670","glmnet","AUC",2019
"748",1,0,1,"V1671","glmnet","AUC",2019
"749",1,0,1,"V1672","glmnet","AUC",2019
"750",1,0,1,"V1673","glmnet","AUC",2019
"751",1,0,1,"V1674","glmnet","AUC",2019
"752",1,0,1,"V1675","glmnet","AUC",2019
"753",1,0,1,"V1676","glmnet","AUC",2019
"754",1,0,1,"V1677","glmnet","AUC",2019
"755",1,0,1,"V1678","glmnet","AUC",2019
"756",1,0,1,"V1679","glmnet","AUC",2019
"757",1,0,1,"V168","glmnet","AUC",2019
"758",1,0,1,"V1680","glmnet","AUC",2019
"759",1,0,1,"V1681","glmnet","AUC",2019
"760",1,0,1,"V1682","glmnet","AUC",2019
"761",1,0,1,"V1683","glmnet","AUC",2019
"762",1,0,1,"V1684","glmnet","AUC",2019
"763",1,0,1,"V1685","glmnet","AUC",2019
"764",1,0,1,"V1686","glmnet","AUC",2019
"765",1,0,1,"V1687","glmnet","AUC",2019
"766",1,0,1,"V1688","glmnet","AUC",2019
"767",1,0,1,"V1689","glmnet","AUC",2019
"768",1,0,1,"V169","glmnet","AUC",2019
"769",1,0,1,"V1690","glmnet","AUC",2019
"770",1,0,1,"V1691","glmnet","AUC",2019
"771",1,0,1,"V1692","glmnet","AUC",2019
"772",1,0,1,"V1693","glmnet","AUC",2019
"773",1,0,1,"V1694","glmnet","AUC",2019
"774",1,0,1,"V1695","glmnet","AUC",2019
"775",1,0,1,"V1696","glmnet","AUC",2019
"776",1,0,1,"V1697","glmnet","AUC",2019
"777",1,0,1,"V1698","glmnet","AUC",2019
"778",1,0,1,"V1699","glmnet","AUC",2019
"779",1,0,1,"V17","glmnet","AUC",2019
"780",1,0,1,"V170","glmnet","AUC",2019
"781",1,0,1,"V1700","glmnet","AUC",2019
"782",1,0,1,"V1701","glmnet","AUC",2019
"783",1,0,1,"V1702","glmnet","AUC",2019
"784",1,0,1,"V1703","glmnet","AUC",2019
"785",1,0,1,"V1704","glmnet","AUC",2019
"786",1,0,1,"V1705","glmnet","AUC",2019
"787",1,0,1,"V1706","glmnet","AUC",2019
"788",1,0,1,"V1707","glmnet","AUC",2019
"789",1,0,1,"V1708","glmnet","AUC",2019
"790",1,0,1,"V1709","glmnet","AUC",2019
"791",1,0,1,"V171","glmnet","AUC",2019
"792",1,0,1,"V1710","glmnet","AUC",2019
"793",1,0,1,"V1711","glmnet","AUC",2019
"794",1,0,1,"V1712","glmnet","AUC",2019
"795",1,0,1,"V1713","glmnet","AUC",2019
"796",1,0,1,"V1714","glmnet","AUC",2019
"797",1,0,1,"V1715","glmnet","AUC",2019
"798",1,0,1,"V1716","glmnet","AUC",2019
"799",1,0,1,"V1717","glmnet","AUC",2019
"800",1,0,1,"V1718","glmnet","AUC",2019
"801",1,0,1,"V1719","glmnet","AUC",2019
"802",1,0,1,"V172","glmnet","AUC",2019
"803",1,0,1,"V1720","glmnet","AUC",2019
"804",1,0,1,"V1721","glmnet","AUC",2019
"805",1,0,1,"V1722","glmnet","AUC",2019
"806",1,0,1,"V1723","glmnet","AUC",2019
"807",1,0,1,"V1724","glmnet","AUC",2019
"808",1,0,1,"V1725","glmnet","AUC",2019
"809",1,0,1,"V1726","glmnet","AUC",2019
"810",1,0,1,"V1727","glmnet","AUC",2019
"811",1,0,1,"V1728","glmnet","AUC",2019
"812",1,0,1,"V1729","glmnet","AUC",2019
"813",1,0,1,"V173","glmnet","AUC",2019
"814",1,0,1,"V1730","glmnet","AUC",2019
"815",1,0,1,"V1731","glmnet","AUC",2019
"816",1,0,1,"V1732","glmnet","AUC",2019
"817",1,0,1,"V1733","glmnet","AUC",2019
"818",1,0,1,"V1734","glmnet","AUC",2019
"819",1,0,1,"V1735","glmnet","AUC",2019
"820",1,0,1,"V1736","glmnet","AUC",2019
"821",1,0,1,"V1737","glmnet","AUC",2019
"822",1,0,1,"V1738","glmnet","AUC",2019
"823",1,0,1,"V1739","glmnet","AUC",2019
"824",1,0,1,"V174","glmnet","AUC",2019
"825",1,0,1,"V1740","glmnet","AUC",2019
"826",1,0,1,"V1741","glmnet","AUC",2019
"827",1,0,1,"V1742","glmnet","AUC",2019
"828",1,0,1,"V1743","glmnet","AUC",2019
"829",1,0,1,"V1744","glmnet","AUC",2019
"830",1,0,1,"V1745","glmnet","AUC",2019
"831",1,0,1,"V1746","glmnet","AUC",2019
"832",1,0,1,"V1747","glmnet","AUC",2019
"833",1,0,1,"V1748","glmnet","AUC",2019
"834",1,0,1,"V1749","glmnet","AUC",2019
"835",1,0,1,"V175","glmnet","AUC",2019
"836",1,0,1,"V1750","glmnet","AUC",2019
"837",1,0,1,"V1751","glmnet","AUC",2019
"838",1,0,1,"V1752","glmnet","AUC",2019
"839",1,0,1,"V1753","glmnet","AUC",2019
"840",1,0,1,"V1754","glmnet","AUC",2019
"841",1,0,1,"V1755","glmnet","AUC",2019
"842",1,0,1,"V1756","glmnet","AUC",2019
"843",1,0,1,"V1757","glmnet","AUC",2019
"844",1,0,1,"V1758","glmnet","AUC",2019
"845",1,0,1,"V1759","glmnet","AUC",2019
"846",1,0,1,"V176","glmnet","AUC",2019
"847",1,0,1,"V1760","glmnet","AUC",2019
"848",1,0,1,"V1761","glmnet","AUC",2019
"849",1,0,1,"V1762","glmnet","AUC",2019
"850",1,0,1,"V1763","glmnet","AUC",2019
"851",1,0,1,"V1764","glmnet","AUC",2019
"852",1,0,1,"V1765","glmnet","AUC",2019
"853",1,0,1,"V1766","glmnet","AUC",2019
"854",1,0,1,"V1767","glmnet","AUC",2019
"855",1,0,1,"V1768","glmnet","AUC",2019
"856",1,0,1,"V1769","glmnet","AUC",2019
"857",1,0,1,"V177","glmnet","AUC",2019
"858",1,0,1,"V1770","glmnet","AUC",2019
"859",1,0,1,"V1771","glmnet","AUC",2019
"860",1,0,1,"V1772","glmnet","AUC",2019
"861",1,0,1,"V1773","glmnet","AUC",2019
"862",1,0,1,"V1774","glmnet","AUC",2019
"863",1,0,1,"V1775","glmnet","AUC",2019
"864",1,0,1,"V1776","glmnet","AUC",2019
"865",1,0,1,"V1777","glmnet","AUC",2019
"866",1,0,1,"V1778","glmnet","AUC",2019
"867",1,0,1,"V1779","glmnet","AUC",2019
"868",1,0,1,"V178","glmnet","AUC",2019
"869",1,0,1,"V1780","glmnet","AUC",2019
"870",1,0,1,"V1781","glmnet","AUC",2019
"871",1,0,1,"V1782","glmnet","AUC",2019
"872",1,0,1,"V1783","glmnet","AUC",2019
"873",1,0,1,"V1784","glmnet","AUC",2019
"874",1,0,1,"V1785","glmnet","AUC",2019
"875",1,0,1,"V1786","glmnet","AUC",2019
"876",1,0,1,"V1787","glmnet","AUC",2019
"877",1,0,1,"V1788","glmnet","AUC",2019
"878",1,0,1,"V1789","glmnet","AUC",2019
"879",1,0,1,"V179","glmnet","AUC",2019
"880",1,0,1,"V1790","glmnet","AUC",2019
"881",1,0,1,"V1791","glmnet","AUC",2019
"882",1,0,1,"V1792","glmnet","AUC",2019
"883",1,0,1,"V1793","glmnet","AUC",2019
"884",1,0,1,"V1794","glmnet","AUC",2019
"885",1,0,1,"V1795","glmnet","AUC",2019
"886",1,0,1,"V1796","glmnet","AUC",2019
"887",1,0,1,"V1797","glmnet","AUC",2019
"888",1,0,1,"V1798","glmnet","AUC",2019
"889",1,0,1,"V1799","glmnet","AUC",2019
"890",1,0,1,"V18","glmnet","AUC",2019
"891",1,0,1,"V180","glmnet","AUC",2019
"892",1,0,1,"V1800","glmnet","AUC",2019
"893",1,0,1,"V1801","glmnet","AUC",2019
"894",1,0,1,"V1802","glmnet","AUC",2019
"895",1,0,1,"V1803","glmnet","AUC",2019
"896",1,0,1,"V1804","glmnet","AUC",2019
"897",1,0,1,"V1805","glmnet","AUC",2019
"898",1,0,1,"V1806","glmnet","AUC",2019
"899",1,0,1,"V1807","glmnet","AUC",2019
"900",1,0,1,"V1808","glmnet","AUC",2019
"901",1,0,1,"V1809","glmnet","AUC",2019
"902",1,0,1,"V181","glmnet","AUC",2019
"903",1,0,1,"V1810","glmnet","AUC",2019
"904",1,0,1,"V1811","glmnet","AUC",2019
"905",1,0,1,"V1812","glmnet","AUC",2019
"906",1,0,1,"V1813","glmnet","AUC",2019
"907",1,0,1,"V1814","glmnet","AUC",2019
"908",1,0,1,"V1815","glmnet","AUC",2019
"909",1,0,1,"V1816","glmnet","AUC",2019
"910",1,0,1,"V1817","glmnet","AUC",2019
"911",1,0,1,"V1818","glmnet","AUC",2019
"912",1,0,1,"V1819","glmnet","AUC",2019
"913",1,0,1,"V182","glmnet","AUC",2019
"914",1,0,1,"V1820","glmnet","AUC",2019
"915",1,0,1,"V1821","glmnet","AUC",2019
"916",1,0,1,"V1822","glmnet","AUC",2019
"917",1,0,1,"V1823","glmnet","AUC",2019
"918",1,0,1,"V1824","glmnet","AUC",2019
"919",1,0,1,"V1825","glmnet","AUC",2019
"920",1,0,1,"V1826","glmnet","AUC",2019
"921",1,0,1,"V1827","glmnet","AUC",2019
"922",1,0,1,"V1828","glmnet","AUC",2019
"923",1,0,1,"V1829","glmnet","AUC",2019
"924",1,0,1,"V183","glmnet","AUC",2019
"925",1,0,1,"V1830","glmnet","AUC",2019
"926",1,0,1,"V1831","glmnet","AUC",2019
"927",1,0,1,"V1832","glmnet","AUC",2019
"928",1,0,1,"V1833","glmnet","AUC",2019
"929",1,0,1,"V1834","glmnet","AUC",2019
"930",1,0,1,"V1835","glmnet","AUC",2019
"931",1,0,1,"V1836","glmnet","AUC",2019
"932",1,0,1,"V1837","glmnet","AUC",2019
"933",1,0,1,"V1838","glmnet","AUC",2019
"934",1,0,1,"V1839","glmnet","AUC",2019
"935",1,0,1,"V184","glmnet","AUC",2019
"936",1,0,1,"V1840","glmnet","AUC",2019
"937",1,0,1,"V1841","glmnet","AUC",2019
"938",1,0,1,"V1842","glmnet","AUC",2019
"939",1,0,1,"V1843","glmnet","AUC",2019
"940",1,0,1,"V1844","glmnet","AUC",2019
"941",1,0,1,"V1845","glmnet","AUC",2019
"942",1,0,1,"V1846","glmnet","AUC",2019
"943",1,0,1,"V1847","glmnet","AUC",2019
"944",1,0,1,"V1848","glmnet","AUC",2019
"945",1,0,1,"V1849","glmnet","AUC",2019
"946",1,0,1,"V185","glmnet","AUC",2019
"947",1,0,1,"V1850","glmnet","AUC",2019
"948",1,0,1,"V1851","glmnet","AUC",2019
"949",1,0,1,"V1852","glmnet","AUC",2019
"950",1,0,1,"V1853","glmnet","AUC",2019
"951",1,0,1,"V1854","glmnet","AUC",2019
"952",1,0,1,"V1855","glmnet","AUC",2019
"953",1,0,1,"V1856","glmnet","AUC",2019
"954",1,0,1,"V1857","glmnet","AUC",2019
"955",1,0,1,"V1858","glmnet","AUC",2019
"956",1,0,1,"V1859","glmnet","AUC",2019
"957",1,0,1,"V186","glmnet","AUC",2019
"958",1,0,1,"V1860","glmnet","AUC",2019
"959",1,0,1,"V1861","glmnet","AUC",2019
"960",1,0,1,"V1862","glmnet","AUC",2019
"961",1,0,1,"V1863","glmnet","AUC",2019
"962",1,0,1,"V1864","glmnet","AUC",2019
"963",1,0,1,"V1865","glmnet","AUC",2019
"964",1,0,1,"V1866","glmnet","AUC",2019
"965",1,0,1,"V1867","glmnet","AUC",2019
"966",1,0,1,"V1868","glmnet","AUC",2019
"967",1,0,1,"V1869","glmnet","AUC",2019
"968",1,0,1,"V187","glmnet","AUC",2019
"969",1,0,1,"V1870","glmnet","AUC",2019
"970",1,0,1,"V1871","glmnet","AUC",2019
"971",1,0,1,"V1872","glmnet","AUC",2019
"972",1,0,1,"V1873","glmnet","AUC",2019
"973",1,0,1,"V1874","glmnet","AUC",2019
"974",1,0,1,"V1875","glmnet","AUC",2019
"975",1,0,1,"V1876","glmnet","AUC",2019
"976",1,0,1,"V1877","glmnet","AUC",2019
"977",1,0,1,"V1878","glmnet","AUC",2019
"978",1,0,1,"V1879","glmnet","AUC",2019
"979",1,0,1,"V188","glmnet","AUC",2019
"980",1,0,1,"V1880","glmnet","AUC",2019
"981",1,0,1,"V1881","glmnet","AUC",2019
"982",1,0,1,"V1882","glmnet","AUC",2019
"983",1,0,1,"V1883","glmnet","AUC",2019
"984",1,0,1,"V1884","glmnet","AUC",2019
"985",1,0,1,"V1885","glmnet","AUC",2019
"986",1,0,1,"V1886","glmnet","AUC",2019
"987",1,0,1,"V1887","glmnet","AUC",2019
"988",1,0,1,"V1888","glmnet","AUC",2019
"989",1,0,1,"V1889","glmnet","AUC",2019
"990",1,0,1,"V189","glmnet","AUC",2019
"991",1,0,1,"V1890","glmnet","AUC",2019
"992",1,0,1,"V1891","glmnet","AUC",2019
"993",1,0,1,"V1892","glmnet","AUC",2019
"994",1,0,1,"V1893","glmnet","AUC",2019
"995",1,0,1,"V1894","glmnet","AUC",2019
"996",1,0,1,"V1895","glmnet","AUC",2019
"997",1,0,1,"V1896","glmnet","AUC",2019
"998",1,0,1,"V1897","glmnet","AUC",2019
"999",1,0,1,"V1898","glmnet","AUC",2019
"1000",1,0,1,"V1899","glmnet","AUC",2019
"1001",1,0,1,"V19","glmnet","AUC",2019
"1002",1,0,1,"V190","glmnet","AUC",2019
"1003",1,0,1,"V1900","glmnet","AUC",2019
"1004",1,0,1,"V1901","glmnet","AUC",2019
"1005",1,0,1,"V1902","glmnet","AUC",2019
"1006",1,0,1,"V1903","glmnet","AUC",2019
"1007",1,0,1,"V1904","glmnet","AUC",2019
"1008",1,0,1,"V1905","glmnet","AUC",2019
"1009",1,0,1,"V1906","glmnet","AUC",2019
"1010",1,0,1,"V1907","glmnet","AUC",2019
"1011",1,0,1,"V1908","glmnet","AUC",2019
"1012",1,0,1,"V1909","glmnet","AUC",2019
"1013",1,0,1,"V191","glmnet","AUC",2019
"1014",1,0,1,"V1910","glmnet","AUC",2019
"1015",1,0,1,"V1911","glmnet","AUC",2019
"1016",1,0,1,"V1912","glmnet","AUC",2019
"1017",1,0,1,"V1913","glmnet","AUC",2019
"1018",1,0,1,"V1914","glmnet","AUC",2019
"1019",1,0,1,"V1915","glmnet","AUC",2019
"1020",1,0,1,"V1916","glmnet","AUC",2019
"1021",1,0,1,"V1917","glmnet","AUC",2019
"1022",1,0,1,"V1918","glmnet","AUC",2019
"1023",1,0,1,"V1919","glmnet","AUC",2019
"1024",1,0,1,"V192","glmnet","AUC",2019
"1025",1,0,1,"V1920","glmnet","AUC",2019
"1026",1,0,1,"V1921","glmnet","AUC",2019
"1027",1,0,1,"V1922","glmnet","AUC",2019
"1028",1,0,1,"V1923","glmnet","AUC",2019
"1029",1,0,1,"V1924","glmnet","AUC",2019
"1030",1,0,1,"V1925","glmnet","AUC",2019
"1031",1,0,1,"V1926","glmnet","AUC",2019
"1032",1,0,1,"V1927","glmnet","AUC",2019
"1033",1,0,1,"V1928","glmnet","AUC",2019
"1034",1,0,1,"V1929","glmnet","AUC",2019
"1035",1,0,1,"V193","glmnet","AUC",2019
"1036",1,0,1,"V1930","glmnet","AUC",2019
"1037",1,0,1,"V1931","glmnet","AUC",2019
"1038",1,0,1,"V1932","glmnet","AUC",2019
"1039",1,0,1,"V1933","glmnet","AUC",2019
"1040",1,0,1,"V1934","glmnet","AUC",2019
"1041",1,0,1,"V1935","glmnet","AUC",2019
"1042",1,0,1,"V1936","glmnet","AUC",2019
"1043",1,0,1,"V1937","glmnet","AUC",2019
"1044",1,0,1,"V1938","glmnet","AUC",2019
"1045",1,0,1,"V1939","glmnet","AUC",2019
"1046",1,0,1,"V194","glmnet","AUC",2019
"1047",1,0,1,"V1940","glmnet","AUC",2019
"1048",1,0,1,"V1941","glmnet","AUC",2019
"1049",1,0,1,"V1942","glmnet","AUC",2019
"1050",1,0,1,"V1943","glmnet","AUC",2019
"1051",1,0,1,"V1944","glmnet","AUC",2019
"1052",1,0,1,"V1945","glmnet","AUC",2019
"1053",1,0,1,"V1946","glmnet","AUC",2019
"1054",1,0,1,"V1947","glmnet","AUC",2019
"1055",1,0,1,"V1948","glmnet","AUC",2019
"1056",1,0,1,"V1949","glmnet","AUC",2019
"1057",1,0,1,"V195","glmnet","AUC",2019
"1058",1,0,1,"V1950","glmnet","AUC",2019
"1059",1,0,1,"V1951","glmnet","AUC",2019
"1060",1,0,1,"V1952","glmnet","AUC",2019
"1061",1,0,1,"V1953","glmnet","AUC",2019
"1062",1,0,1,"V1954","glmnet","AUC",2019
"1063",1,0,1,"V1955","glmnet","AUC",2019
"1064",1,0,1,"V1956","glmnet","AUC",2019
"1065",1,0,1,"V1957","glmnet","AUC",2019
"1066",1,0,1,"V1958","glmnet","AUC",2019
"1067",1,0,1,"V1959","glmnet","AUC",2019
"1068",1,0,1,"V196","glmnet","AUC",2019
"1069",1,0,1,"V1960","glmnet","AUC",2019
"1070",1,0,1,"V1961","glmnet","AUC",2019
"1071",1,0,1,"V1962","glmnet","AUC",2019
"1072",1,0,1,"V1963","glmnet","AUC",2019
"1073",1,0,1,"V1964","glmnet","AUC",2019
